Country Name,"Country Code","Series Name","Series Code","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]","2024 [YR2024]","2025 [YR2025]"
Canada,"CAN","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","0.2","0.2","0.2","0.2","0.2","0.1","0.1","..","..",".."
Canada,"CAN","Forest area (sq. km)","AG.LND.FRST.K2","3470760.4","3470390.5","3470020.7","3469650.8","3469281","3468911.133","3468541.311","3468171.459","..",".."
Canada,"CAN","Terrestrial and marine protected areas (% of total territorial area)","ER.PTD.TOTL.ZS","6.5","6.5","7.2","8.1","9.5","10.8","11.4","11.5","11.6",".."
Canada,"CAN","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","1.26285964912281","1.2720350877193","1.2720350877193","1.2720350877193","1.2720350877193","1.26764912280702","1.26764912280702","..","..",".."
Canada,"CAN","Urban population growth (annual %)","SP.URB.GROW","1.20011528869285","1.3178563611904","1.61504670889367","1.68994141226541","1.34660379355715","0.830440218936475","2.01318516880807","3.116921043741","3.17427570128175",".."
Canada,"CAN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","7944.50789345873","8175.19037647623","8161.77967501099","8125.58121311618","7495.07932297849","7524.86361233157","7578.02093601237","7336.06703531427","..",".."
Canada,"CAN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","15759.6052350317","15477.324919979","15569.5497108108","15204.0638521025","14763.7419988589","15003.7144483568","14907.0778679664","14459.8957515769","..",".."
Canada,"CAN","GDP (current US$)","NY.GDP.MKTP.CD","1527994741907.43","1649265644244.09","1725329192783.02","1743725183672.52","1655684730000.19","2022378748423.23","2190411080134.32","2173339670064.33","2243636826633.76",".."
Canada,"CAN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","1.03855092490855","3.03383491200222","2.74296344906655","1.90843194590616","-5.03823343468899","5.95052802804381","4.18903628100851","1.52874550838358","1.55479521049516",".."
Canada,"CAN","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","0.716978150638226","2.57101464490069","1.65111818043586","1.54607073393581","1.07081026105622","7.78502011074684","7.90676213077326","1.3572659269347","3.11876522570431",".."
Canada,"CAN","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","1.86222589313529","1.88999463244888","1.69989157622406","1.69707935336103","1.83978931118122","1.59798786504057","..","..","..",".."
Canada,"CAN","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","23.2953005455848","24.0278028870792","24.6223059554353","24.0774078769413","22.4516173195","25.3317475177596","..","..","..",".."
Canada,"CAN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","31.5025724093362","31.4544101509781","32.3254037264858","32.3526958202565","29.4736472349344","31.1750782983294","33.9431906669379","33.3498760996793","32.4437742363653",".."
Canada,"CAN","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","33.8611121122194","33.6466506994867","34.2744821243903","33.8187894602395","31.6831237283418","31.0717584176126","33.374430889461","33.2824552373876","32.706147029013",".."
Canada,"CAN","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","22.7611201594839","23.5504692286096","23.3773111619236","23.0424241743147","22.6747176119532","24.3050554969726","25.3186668256785","23.8949011694691","23.2003491794218",".."
Canada,"CAN","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","17.8650755134574","18.0104464036707","18.5291939067985","18.2776090385263","18.9901852083695","19.862379496288","18.9723038717055","20.0017383538811","20.5151698408968",".."
Canada,"CAN","Domestic credit provided by financial sector (% of GDP)","FS.AST.DOMS.GD.ZS","..","..","..","..","..","..","..","..","..",".."
Canada,"CAN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","12.496562633144","12.6120166809848","13.0576846693075","12.7416889014909","13.5185987464231","13.996294680919","13.736451836938","14.089801316377","14.2302331833719",".."
Canada,"CAN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.16416156719089","1.35189646465708","1.3176781061648","1.28451224366918","1.39399340787119","1.25420081409628","1.16713259486345","1.25316567875902","1.31303419578919",".."
Canada,"CAN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","84.5919","86.1024","89.0495","90.9589","84.7748","87.4056","91.2387","94.1497","..",".."
Canada,"CAN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","14.0996116936098","14.3488055729531","15.4222842964733","17.1309209127166","16.7587089775244","16.33762888714","15.1489765380468","16.3717954388263","16.7779029827711",".."
Canada,"CAN","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","52.5480211402878","52.4061119575519","53.4054025083593","52.2909233942246","49.0283557788146","50.233765598658","54.2542909309574","52.498650612043","50.9421126642333",".."
Canada,"CAN","Net barter terms of trade index (2015 = 100)","TT.PRI.MRCH.XD.WD","99.4","102.5","104","102.1","96.7","112.5","121.1","109.9","..",".."
Canada,"CAN","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","..","..","..","..","..","..","..","..","..",".."
Canada,"CAN","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","..","..","..","..","..","..","..","..","..",".."
Canada,"CAN","Net migration","SM.POP.NETM","329455","372685","420224","387685","256592","198867","459988","433842","368599","326204"
Canada,"CAN","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","1289324860.09108","1268185480.31643","1295567216.75409","1311782569.26068","821832443.665485","831502696.662448","863836976.439369","847193218.595668","851437898.472405",".."
Canada,"CAN","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","34201872160.6085","25357801000.4969","42603762048.597","48942300762.2452","29123011879.2997","60189690111.8854","50764048301.0469","43897082059.7896","63052828220.4018",".."
Canada,"CAN","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","..","..","..","..","..","..","..","..","..",".."
Chile,"CHL","Population, total","SP.POP.TOTL","18267221","18558868","18893191","19197744","19370624","19456334","19553036","19658835","19764771",".."
Chile,"CHL","Population growth (annual %)","SP.POP.GROW","1.2094154366484","1.58394825779579","1.78538584857741","1.59911795256016","0.896491953505063","0.441498091207504","0.495789591494285","0.53962870957127","0.537425495656651",".."
Chile,"CHL","Surface area (sq. km)","AG.SRF.TOTL.K2","756700","756700","756700","757244.88","757244.88","757244.88","757244.88","757244.88","..",".."
Chile,"CHL","Population density (people per sq. km of land area)","EN.POP.DNST","24.6093854617587","25.002288872834","25.4526848895971","25.84400416762","26.0767352343796","26.192118041714","26.3222982801325","26.4647249005172","..",".."
Chile,"CHL","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","..","8.5","..","..","10.7","..","6.5","..","..",".."
Chile,"CHL","Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population)","SI.POV.DDAY","..","0.5","..","..","1.7","..","0.5","..","..",".."
Chile,"CHL","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","243046025927.931","244936721607.185","273178462221.411","282097292463.388","251017616877.927","287702978790.467","301825433784.235","313510258028.243","311279825283.339",".."
Chile,"CHL","GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","13310","13200","14460","14690","12960","14790","15440","15950","15750",".."
Chile,"CHL","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","413012764323.289","433363834230.272","458498081292.87","473247900288.57","460414037004.302","533951677658.326","575227222040.393","623494069711.437","678303886807.264",".."
Chile,"CHL","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","22610","23350","24270","24650","23770","27440","29420","31720","34320",".."
Chile,"CHL","Income share held by lowest 20%","SI.DST.FRST.20","..","5.6","..","..","4.9","..","5.9","..","..",".."
Chile,"CHL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","80.295","80.61","80.559","80.324","79.349","78.876","79.176","81.167","..",".."
Chile,"CHL","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN","1.686","1.563","1.543","1.43","1.307","1.176","1.255","1.167","..",".."
Chile,"CHL","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","33.658","27.261","23.705","18.968","14.415","7.892","7.687","6.542","..",".."
Chile,"CHL","Contraceptive prevalence, any method (% of married women ages 15-49)","SP.DYN.CONU.ZS","76.2635245751857","..","..","..","..","..","..","..","..",".."
Chile,"CHL","Births attended by skilled health staff (% of total)","SH.STA.BRTC.ZS","99.7","99.8","99.8","99.8","..","..","..","..","..",".."
Chile,"CHL","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","7.7","7.5","7.2","7","6.8","6.7","6.8","7.2","..",".."
Chile,"CHL","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","..","..","..","..","..","..","..","..","..",".."
Chile,"CHL","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","93","93","93","95","91","92","94","94","93",".."
Chile,"CHL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","98.3978424072266","98.1549530029297","98.1518325805664","97.4453201293945","97.9685821533203","99.2180786132812","100.269378662109","100.907341003418","..",".."
Chile,"CHL","School enrollment, primary (% gross)","SE.PRM.ENRR","101.585189819336","101.396278381348","101.538017272949","101.193206787109","99.7043991088867","99.3652267456055","100.192268371582","100.318382263184","..",".."
Chile,"CHL","School enrollment, secondary (% gross)","SE.SEC.ENRR","101.488136291504","102.294822692871","103.173049926758","104.405769348145","103.691688537598","106.673522949219","106.068328857422","105.83097076416","..",".."
Chile,"CHL","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","0.988529980182648","0.987600028514862","0.98565000295639","0.982060015201569","0.979330003261566","..","..","..","..",".."
Chile,"CHL","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","0.4","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.7",".."
Chile,"CHL","Forest area (sq. km)","AG.LND.FRST.K2","177190.1","178419.4","179648.7","180878","182107","183336.2","184565.266","185794.421","..",".."
Chile,"CHL","Terrestrial and marine protected areas (% of total territorial area)","ER.PTD.TOTL.ZS","13.6","13.9","27","37.6","37.8","37.8","37.9","37.9","37.9",".."
Chile,"CHL","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","3.99638418079096","3.99638418079096","3.99638418079096","3.99638418079096","3.99638418079096","3.99638418079096","3.99638418079096","..","..",".."
Chile,"CHL","Urban population growth (annual %)","SP.URB.GROW","1.39822570998977","1.77707410607162","1.9697460611581","1.78688760175712","1.08691881982985","0.634640418623304","0.691700903727084","0.738359460708063","0.739019575786262",".."
Chile,"CHL","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","2070.46958170364","2065.97571745805","2067.9764736837","2154.35451877758","1946.16760616995","2032.98120427379","2124.6984823137","2039.34969353537","..",".."
Chile,"CHL","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","4185.58466008595","4053.47998595604","4172.29678141718","4218.62068793083","4166.72173286725","4306.7208858565","4422.43342670673","4322.99269005513","..",".."
Chile,"CHL","GDP (current US$)","NY.GDP.MKTP.CD","249344863928.438","276154259981.097","295857562991.709","278285058719.466","254042159309.311","315325547162.072","301226575540.242","335518054097.637","330267137371.592",".."
Chile,"CHL","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","1.753038749071","1.35769537343957","3.99002947789977","0.634367533828438","-6.14347479224092","11.3149204879049","2.15399356192458","0.521367977246825","2.64431154871538",".."
Chile,"CHL","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","4.56065603684756","4.82819188620873","1.59019973716229","2.56778721379496","9.66572269693961","6.86882637051349","7.5601573866271","6.58777169908957","7.71495965879036",".."
Chile,"CHL","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","4.19908937129196","4.28097161377037","3.92743592461123","3.987812171379","4.04542684409947","3.50586436813615","3.23467925849162","3.49022733362425","3.91236351235161",".."
Chile,"CHL","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","26.7795650481896","27.3811560671383","27.8615227739821","27.1184422429165","29.8295676046618","30.860053303873","31.0330474006021","28.8030257311404","30.0858422756464",".."
Chile,"CHL","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","27.9231581098221","28.3313768341631","28.5290447397579","27.8746677570512","31.3303902428612","31.9927952679237","35.6066282723137","30.8110620735322","33.7233211746608",".."
Chile,"CHL","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","28.1347029779502","27.6947821334076","29.6480058936791","29.7370868110317","26.8524733201136","32.8846110558597","39.5949894702167","29.9136616139086","30.1365360734052",".."
